URL,Manufacturer,Additional Descriptions,Product Description,Data ASIN
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTo3NTE5ODM1NDk2MDkwMjg4OjE2ODUwMjQyODY6c3BfYnRmOjIwMDc2OTc3NzUxNDk4OjowOjo&url=%2FAmazon-Basics-Casual-Laptop-Backpack%2Fdp%2FB09W4X977X%2Fref%3Dsr_1_102_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024286%26sprefix%3Dba%252Caps%252C283%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,"Flab internatioanl private limited, FLAB INTERNATIONAL PRIVATE LIMITED PLOT NO. 357 E, PACE CITY-2, SEC-37, GURGAON - 122001 (HARYANA) INDIA 91- 9873326777","['Make your daily movement from home to office and back easy and comfortable with the AmazonBasics - Casual 21L\xa0 Laptop Backpack', 'A padded compartment to accommodate a 15.6-inch laptop, charger, tablet and other digital items', '1 easy-access front pocket with zipper and 2 side pockets', '1 invisible edge pocket with zipper for keeping valuable items', 'Water-resistant durable polyester fabric', 'Extra-padded shoulder straps, padded mesh back and cushioned laptop support', 'Dimensions: LxWXH: 45 X 33 X 12 cm', 'Weight: 0.520 grams']",,B09W4X977X
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNzU0NzQzMTk3NDQwODk4OjE2ODUwMjQyOTA6c3BfYXRmX25leHQ6MjAxNTk2OTczNDEyOTg6OjA6Og&url=%2FElegant-Vertical-Waterproof-Backpack-Business%2Fdp%2FB0C4GWQ32G%2Fref%3Dsr_1_97_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024290%26sprefix%3Dba%252Caps%252C283%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,B0C4GWQ32G,"['Dimensions and Capacity]: (48 Cm X 33 Cm X 28 CM) 28 Liters. Compatible upto 16\xa0Inches\xa0Laptop.', 'Easy Access Pockets: A sleek anti-theft pocket on the back as well as 2 pockets on the front side help keep all your belongings comfortably organized.', 'Two Large Compartment: It comes with two large compartments with separate padded laptop compartment with elastic bands to hold the laptop.', 'Ergonomic Design: The backpack features a sleek and ergonomic design with a balanced weight distribution through its straps to reduce the load bearing on your shoulders while the padded ventilated air mesh helps reduce sweat. This makes this backpack a suitable alternative to bulky and unsightly laptop backpacks', 'Waterproof Fabric: The backpack comes with a superior waterproof fabric which helps in keeping your laptop and other important stuff\xa0safe\xa0from\xa0rain']",,B0C4GWQ32G
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNzU0NzQzMTk3NDQwODk4OjE2ODUwMjQyOTA6c3BfYXRmX25leHQ6MjAxMTc3OTU4NzM4OTg6OjA6Og&url=%2FMOKOBARA-Backpack-Leather-Resistant-College%2Fdp%2FB0BR7N3KF4%2Fref%3Dsr_1_98_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024290%26sprefix%3Dba%252Caps%252C283%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA2ZJIE4OXD710M,Designed By Mokobara Lifestyle Private Limited,"['Care Instructions: Wipe with Damp Cloth', 'CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Black, Water resistant: Yes', 'PADDED LAPTOP COMPARTMENT AND MAXED OUT STORAGE: Dimension: 29 x 14 x 40 cm, Capacity: 16L, Fits up to a 15.4” laptop', 'MOST FEATURE RICH BACKPACK: Vegan leather trims, Padded shoulder straps, Easy length adjustment buckle & strap lock, Hidden expandable side water bottle pocket, Luggage sleeve.', 'HIDDEN MAGNETIC POCKET: Snaps close and stores your phone/passport for quick access', 'MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI)']",,B0BR7N3KF4
https://www.amazon.in//ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_99?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-99,SAAV TEX PVT LTD,"['✅ Lightweight yet durable bag for use or everyday outings', '✅ Made Using 100% Sustainable And Eco Freindly Cotton Materials', '✅ We have used high-quality metal and fabric in this bag', '✅ The bags work quite well for casual as well as party wear', '✅ The soft Straps make it convenient for you to hold it the whole day']",,B08VS8JBNK
https://www.amazon.in//Nivia-5227-Pulse-Junior-Others/dp/B08D7QG33Z/ref=sr_1_100?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-100,FREEWILL SPORTS P LTD - PB,"['Highly Water-resistant finish to save inner items from water splashes', 'Epp foam gear in the bottom panel for total comfort and safety', 'Main compartment with double zip closure', 'Water-resistant front valuables pocket to keep your stuff safe', 'Dimension: 40x22x10 cm', 'Capacity - 9 litres', 'Tough, 600D abrasion-resistant fabric for high durability Optimum quality of accessories and zipper for smoother functioning and high durability Designed for all types of occasions: sports, daily use, cycling, travel, adventure, etc Comes in attractive color combination and premium quality of material.']",,B08D7QG33Z
https://www.amazon.in//Martucci-Casual-Travelling-Laptop-Backpack/dp/B088B4P6ZW/ref=sr_1_101?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-101,Martucci,"['Durability & Design: 30L Laptop Backpack 2 Large Compartments, 1 Easy access front Pocket with 2 Mesh Side Bottle Pocket. Fabric: Light weight polyester fabric with heavy zippers. Serves the need of a professional office laptop bag, college bag, student backpack, school bag and is suitable for all boys, girls, men and women.<br> <br>', 'FEATURES: Laptop Compartment (can carry laptops of size 15.6 & 17 inches), Reflective Strip makes it very useful for Bike Riders at Night.<br> <br>', 'Ergonomic Design: Thick cushioning around the shoulders and on the back panel makes the backpack super light and comfortable on the move. “S” Shaped shoulder strap distribute the weight of the backpack across your upper body.<br> <br>', 'FABRIC : Polyester, Closure Type: Zipper, Gender: Unisex Size: 18 inch X 13 inch X 7.5 inch.<br> <br>', 'Compartment Description: Up To 17 Inches; Pattern Name: Self Design; Warranty Description: Warranty Type: Manufacturer; Age Range Description: Kid; Pocket Description: Utility Pocket; Special Features: Back Padding <br>']",,B088B4P6ZW
https://www.amazon.in//Mokobara-Backpack-Leather-Resistant-Laptop/dp/B0B7X81X69/ref=sr_1_102?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-102,Designed By Mokobara Lifestyle Private Limited,"['CRAFTED WITH INDUSTRY BEST PREMIUM MATERIALS: Materials: Vegan leather and nylon fabric, Casing: Soft, Colour: Black, Water resistant: Yes; INDUSTRY BEST BACKPACK STORAGE: 45 x 31 x 13.5 cm Dimensions, 19L Capacity, Fits upto a 16” laptop <br>', 'FLAT OPENING TECH COMPARTMENT: 5 pockets to store your iPad, adapters and other tech accessories, Padded laptop compartment with lock strap <br>', 'MOST FEATURE RICH BACKPACK: USB Port:1, Power bank not included, Front compartment: slip pockets, pen pockets, zippered pockets, Expandable body, Hidden magnetic passport/phone pocket, Luggage sleeve, Hidden expandable water bottle/umbrella pocket <br>', 'MORE REASONS TO LOVE YOUR MOKOBARA: Warranty type: 12 Months, Register warranty on (mokobara.com/warranty), get in touch with us @7975298840 (10:30AM - 5:30PM MON-FRI) <br>', 'Lining Description: Polyester; Style Name: Casual; Strap Type: Shoulder Strap; Pattern Name: Solid; Color Name: Crypto; Age Range Description: Adult <br>']",,B0B7X81X69
https://www.amazon.in//DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_103?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-103,Rushi Enterprise,"['Non-toxic and soft fabric made from safe materials to be used by kids and Washable', 'Soft And Cuddly Filling & Embroidery work Soft Toy School Bag For Kids, Travelling Bag, Carry Bag, Picnic Bag, Teddy Bag', 'Very Attractive To Make You Have A Good Feeling All The Time, Gift this soft, smooth and cuddly teddy as a great gift to your loved one', 'color :- Red, Size :- 38 x 34 x 8 and Bag capacity is 10L']",,B07QD1M3R9
https://www.amazon.in//DZert-Panda-School-Backpacks-Cartoon/dp/B07Y2BFJ1B/ref=sr_1_104?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-104,31-Dec-15,"['Non-Toxic and soft fabric good quality and washable', 'Soft and cuddly filling printed work', 'Soft toy school bag for kids, travelling bag, carry bag, picnic bag, teddy bag', 'Very attractive to make you have a good feeling all the time, gift this soft, smooth and cuddly teddy as a great gift to your loved one', 'trap Type: Shoulder Strap; Color Name: Red; Warranty Description: No Warranty; Water Resistance Level: Not Water Resistant; Closure Type: Zipper']",,B07Y2BFJ1B
https://www.amazon.in//Half-Moon-Laptop-Backpack-Polyester/dp/B09CMS3K2S/ref=sr_1_105?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-105,Half_Moon,"['SPACIOUS AND LIGHTWEIGHT: Light weight & spacious laptop bag for men comes with 3 compartments. One is for carrying laptop inside (Upto 17""), with padding for safety, and space for laptop accessories like charger, etc. Second compartment of office bag for men is for books, files & all your day to day essentials. And third compartment of backpack for men is for your extra stuff. Laptop backpacks for men has provision for holding bottles on both sides & has padded shoulder straps for your comfort', 'COMFORT WITH QUALITY: This backpack for men has Wide, Padded & Adjustable shoulder straps & Padded Back for comfort in carrying heavy items. The laptop bag for men is stitched properly & Bartacks on every pressure point for extra durability. The office bag for men are made with strong yet light weight polyester fabric with heavy zippers. College Bags for men also comes with a Rain cover so that you can travel during rainy season without any problem. This laptop bag can be used by everyone.', 'SMART & TRENDY LOOKS: This Large backpack for men is smart, trendy and stylish in looks. The multipurpose college bags for men looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack. PREMIUM FABRIC : Premium Polyester, Stylish and durable backpack for school /college and travel. Easily accommodate a laptop. Size: 46 cm X 31 cm X 22 cm', 'ENDURING & LONG LASTING: This trekking backpack for men/laptop bag for men is made up of highly durable material, which makes it suitable for all weather conditions including rains & extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself. INTERNAL ORGANISER: This backpack has an Organiser that is small pockets inside the front compartment for holding pens, ID cards, etc. These pockets are very useful in organizing your small day-to-day items.', 'OTHER FEATURES OF LAPTOP BAG FOR MEN: The office bag for men / office bag for women is Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc.']",,B09CMS3K2S
https://www.amazon.in//Fur-Jaden-Rucksack-Backpack-BM43_Blue/dp/B07PS38XSP/ref=sr_1_106?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-106,Fur Jaden,"['Ideal For - Men, Women and Children of all age groups. Can be used for Hiking, Trekking or as a Casual Backpack for Daily Commute', 'Small Size - Please note this is a small sized backpack and we request you to see Mannequin Image before ordering to understand size.', 'Dimension and Capacity - 10L Backpack. Dimensions - 23 x 39 x 10 CM (L x H x W).', 'The backpack features a sleek and ergonomic design with a balanced weight distribution. This makes this product a suitable alternative to bulky and unsightly backpacks. The compact design of this backpack helps you to rest it comfortably on your shoulders while accommodating all your essentials with ease.', 'Warranty - 6 Month Warranty Against Manufacturing Defects. 10 Days No Questions Asked Return Policy']",,B07PS38XSP
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNzU0NzQzMTk3NDQwODk4OjE2ODUwMjQyOTA6c3BfbXRmOjIwMTU3MjE4OTA0Mjk4OjowOjo&url=%2FLarge-Laptop-Backpack-FRBG-003-Blue%2Fdp%2FB0BLP5LP84%2Fref%3Dsr_1_107_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024290%26sprefix%3Dba%252Caps%252C283%26sr%3D8-107-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,B0BLP5LP84,"['Lazer Cut, Mesh, Self Design', 'TORAGE SPACE & POCKETS: One separate laptop compartment hold 22 Inch, 19 Inch, 17 Inch, 15.6 Inch Laptop as well as 15 Inch,14 Inch and 13 Inch Laptop.']",,B0BLP5LP84
https://www.amazon.in//sspa/click?ie=UTF8&spc=MTozNzU0NzQzMTk3NDQwODk4OjE2ODUwMjQyOTA6c3BfbXRmOjIwMTYxNjE2MjY1Nzk4OjowOjo&url=%2FSPENZ-BAGS-Backpack-Raincover-Black%2Fdp%2FB0C3RLGGVZ%2Fref%3Dsr_1_108_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1685024290%26sprefix%3Dba%252Caps%252C283%26sr%3D8-108-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,Spenz Bags,"['LARGE CAPACITY & MANY POCKETS: This backpack has two main compartment pockets. One separate laptop compartment holds 15.6 Inch Laptop as well as 15 Inch, 14 Inch and 13 Inch Mac book or Laptop. The other one packing compartment is roomy for daily necessities and tech electronics accessories. Front compartment with zipper pocket and 2 elastic mesh side pockets.Make your items organized and easier to find.', 'COMFY & BREATHABLE BACKPACK: Adjustable shoulder straps and back side comes with comfortable and breathable mesh design, relieves the stress of your shoulder. A comfortable airflow foam-pad back design with soft, multi-panel breathable mesh padding, offer your back maximum back support. A foam-padded top handle for a long time carry on.', 'HIGH QUALITY MATERIAL: Our backpack made of waterproof and quality Polyester fabric with metal zippers. Lightweight and sturdy, ensure a secure & long-lasting usage every day. Perfects for weekend getaways, shopping, office work, business traveling and other outdoor activities. Also, it is a perfect student’s backpack for women, men, teens, boys and girls.', 'LAPTOP PROTECTION: Separate laptop compartment with foam padded of this back pack offers the optimal protection for your 15.6 inch laptop. Mesh pockets for mouse, adapter, charging cord and other electronics. Take the worry out of your work and study.', 'IDEAL GIFT: This fashionable backpack can be a great companion for travel, business, everyday use and outdoor activities. Also, a perfect college high school student backpack for boys, girls, teens. Practical gifts for teens, boys, girls, friends, mother, father, her or him.']",,B0C3RLGGVZ
https://www.amazon.in//WILDHORN-Backpack-Compartment-Business-College/dp/B09Q63JWCH/ref=sr_1_109?crid=2M096C61O4MLT&keywords=bags&qid=1685024290&sprefix=ba%2Caps%2C283&sr=8-109,WildHorn,"['✈LOTS OF STORAGE SPACE&POCKETS- This travel backpack design with multi independent pockets for large storage and organization for small items. 2 spacious main multi compartments with many hidden pockets can accommodate lots of stuffs like college supplies, travel accessories, clothes, stationery, notebook, Mesh pockets at side for water bottle and compact umbrella make your items organized and easier to find.Ideal book bag backpack for high school boys perfectly.', '✈DIMENSION & DURABLE MATERIAL - Size of extra large backpack:18.89 x 12.0 x 2.99 (inches), perfect to throw under your seat on an airplane when you are traveling or on business trip.Separate padded laptop compartment fits most 15.5 inch laptop /Ipad/Computer.The business computer backpack made from high quality polyester fabric shockproof with high density nylon lining for better TEAR & WATER RESISTANT and heavy duty backpack.', '✈MULTIPURPOSE - At checkpoint, unfolds the travel backpack freely 90-180 degrees making you quickly through the airport security and keep items tidy, exclusive designed for airplane travel. The big backpack is perfect for indoor/outdoor activities. Served as a durable laptop backpack, large school backpack for Teen Boys/Girls, large laptop bag or spacious college backpack. Perfect travel gifts for men women who like international travel, camping, hiking and overnight trip.', '✈SECURE& SAFE - Durable Metal Zippers,protects wallet and other items inside from thief and offers a private space.So you never have to worry about someone stealing your laptop, ipad, business file, homework and anything value, keep you a nice peace of mind. Durable metal zippers close and open smoothly, ensure a secure and long-lasting usage everyday or weekend.', '✈BREATHABLE & COMFORTABLE - Padded and breathable mesh back panel of this Backpack design help for the air convection, ventilation and heat elimination. Comfortable wide breathable mesh shoulder straps with plentiful sponge pad help relieve the stress from your shoulder. Both sides of the shoulder strap with design, can hang sunglasses and other small pendants.Premium bookbags for men also school backpack for teen boys. And it is a Ideal gifts for men women.']",,B09Q63JWCH
